name,time,temperature,humidity,battery
sn50v3_kropp,2025-09-02 06:46:23.447012207,15.2,95.4,3.636
sn50v3_kropp,2025-09-02 07:06:23.209404815,15.4,95.1,3.636
sn50v3_kropp,2025-09-02 07:26:22.971030191,15.7,94.9,3.636
sn50v3_kropp,2025-09-02 07:46:22.777236227,16.2,94.6,3.636
sn50v3_kropp,2025-09-02 08:06:22.554594951,16.7,94.8,3.636
sn50v3_kropp,2025-09-02 08:26:22.325226371,16.9,94.2,3.636
sn50v3_kropp,2025-09-02 08:46:22.119748861,17.1,94.9,3.636
sn50v3_kropp,2025-09-02 09:06:21.892895141,17.6,93.5,3.636
sn50v3_kropp,2025-09-02 09:26:21.652316906,18.4,91,3.636
sn50v3_kropp,2025-09-02 09:46:21.459438596,18.7,87.7,3.636
sn50v3_kropp,2025-09-02 10:06:21.225006083,19.4,86.6,3.636
sn50v3_kropp,2025-09-02 10:26:20.991173729,20.2,81.7,3.636
sn50v3_kropp,2025-09-02 10:46:20.770676549,21.6,75.8,3.636
sn50v3_kropp,2025-09-02 11:06:20.558914874,21.2,75.1,3.636
sn50v3_kropp,2025-09-02 11:26:20.330909719,21.8,75.4,3.636
sn50v3_kropp,2025-09-02 11:46:20.102064079,22.1,72.5,3.636
sn50v3_kropp,2025-09-02 12:06:19.874658926,19.6,77.1,3.636
sn50v3_kropp,2025-09-02 12:26:19.647835113,18.6,84.4,3.636
sn50v3_kropp,2025-09-02 12:46:19.436243217,19.1,83.3,3.636
sn50v3_kropp,2025-09-02 13:06:19.206440119,19,85.3,3.636
sn50v3_kropp,2025-09-02 13:26:19.000663621,20.4,79,3.636
sn50v3_kropp,2025-09-02 13:46:18.754865184,20.3,76.3,3.636
sn50v3_kropp,2025-09-02 14:06:18.534706233,19.7,76.4,3.636
sn50v3_kropp,2025-09-02 14:26:18.31105111,19.9,76.5,3.636
sn50v3_kropp,2025-09-02 14:46:18.08402692,21.2,71.7,3.636
sn50v3_kropp,2025-09-02 15:06:17.858586717,19.7,75.1,3.636
sn50v3_kropp,2025-09-02 15:26:17.63154647,19.7,72.9,3.636
sn50v3_kropp,2025-09-02 15:46:17.420032206,19.9,70.8,3.636
sn50v3_kropp,2025-09-02 16:06:17.197119646,19.5,71.5,3.636
sn50v3_kropp,2025-09-02 16:26:16.9927507,19,77,3.636
sn50v3_kropp,2025-09-02 16:46:16.772036329,19.1,75.9,3.636
sn50v3_kropp,2025-09-02 17:06:16.539623114,18.4,77.6,3.636
sn50v3_kropp,2025-09-02 17:26:16.315241355,17.3,82.1,3.636
sn50v3_kropp,2025-09-02 17:46:16.092701285,16.3,85,3.636
sn50v3_kropp,2025-09-02 18:06:15.872929654,15.4,87.5,3.636
sn50v3_kropp,2025-09-02 18:26:15.638912996,14.7,89.1,3.636
sn50v3_kropp,2025-09-02 18:46:15.432417626,14.2,89.7,3.636
sn50v3_kropp,2025-09-02 19:06:15.210229821,13.8,89.9,3.636
sn50v3_kropp,2025-09-02 19:26:14.992440471,13.4,90.3,3.636
sn50v3_kropp,2025-09-02 19:46:14.774696459,12.9,90.3,3.636
sn50v3_kropp,2025-09-02 20:06:14.552878761,12.8,90.5,3.636
sn50v3_kropp,2025-09-02 20:26:14.33200793,12.6,90.1,3.636
sn50v3_kropp,2025-09-02 20:46:14.111599526,12.3,90.6,3.636
sn50v3_kropp,2025-09-02 21:06:13.915843163,12.1,91.2,3.636
sn50v3_kropp,2025-09-02 21:26:13.69950438,12,91.1,3.636
sn50v3_kropp,2025-09-02 21:46:13.455281605,12,90.7,3.636
sn50v3_kropp,2025-09-02 22:06:13.243174722,11.9,90.6,3.636
sn50v3_kropp,2025-09-02 22:26:13.037028918,11.9,91.3,3.636
sn50v3_kropp,2025-09-02 22:46:12.831634367,12,91.4,3.636
sn50v3_kropp,2025-09-02 23:06:12.595122933,12,92,3.636
sn50v3_kropp,2025-09-02 23:26:12.368805483,12,92.1,3.636
sn50v3_kropp,2025-09-02 23:46:12.160783958,12,92,3.636
sn50v3_kropp,2025-09-03 00:06:11.950416405,11.8,92.2,3.636
sn50v3_kropp,2025-09-03 00:26:11.716733671,11.6,92.6,3.636
sn50v3_kropp,2025-09-03 00:46:11.511811204,11.6,92.8,3.636
sn50v3_kropp,2025-09-03 01:06:11.288805587,11.6,92.8,3.636
sn50v3_kropp,2025-09-03 01:26:11.072247236,11.5,92.8,3.636
sn50v3_kropp,2025-09-03 01:46:10.858488926,11.4,92.7,3.636
sn50v3_kropp,2025-09-03 02:06:10.632183493,11.3,93.2,3.636
sn50v3_kropp,2025-09-03 02:26:10.433606521,11.2,93.1,3.636
sn50v3_kropp,2025-09-03 02:46:10.214686863,11,93.2,3.636
sn50v3_kropp,2025-09-03 03:06:09.967822687,11,93.4,3.636
sn50v3_kropp,2025-09-03 03:26:09.770425403,11,93.3,3.636
sn50v3_kropp,2025-09-03 03:46:09.553339868,10.8,93,3.636
sn50v3_kropp,2025-09-03 04:06:09.337066711,11.1,93.7,3.636
sn50v3_kropp,2025-09-03 04:26:09.117667081,11.2,93.8,3.636
sn50v3_kropp,2025-09-03 04:46:08.917166518,10.9,93.9,3.636
sn50v3_kropp,2025-09-03 05:06:08.675324423,10.8,93.6,3.636
sn50v3_kropp,2025-09-03 05:26:08.472372339,10.9,94,3.636
sn50v3_kropp,2025-09-03 05:46:08.248116909,11.3,94,3.63
sn50v3_kropp,2025-09-03 06:06:08.038378616,12.1,93,3.636
sn50v3_kropp,2025-09-03 06:26:07.818982687,13.2,91.8,3.636
sn50v3_kropp,2025-09-03 06:46:07.592496269,13.7,90.5,3.636
sn50v3_kropp,2025-09-03 07:06:07.371096289,14.3,88.2,3.636
sn50v3_kropp,2025-09-03 07:26:07.156616943,14.8,85.6,3.636
sn50v3_kropp,2025-09-03 07:46:06.930015959,15.7,83,3.636
sn50v3_kropp,2025-09-03 08:06:06.70712978,16.3,80.7,3.636
sn50v3_kropp,2025-09-03 08:26:06.496247194,17,79.7,3.636
sn50v3_kropp,2025-09-03 08:46:06.266705482,17.6,79.7,3.636
sn50v3_kropp,2025-09-03 09:06:06.04655801,18.2,76.5,3.636
sn50v3_kropp,2025-09-03 09:26:05.824502864,19.1,75.8,3.636
sn50v3_kropp,2025-09-03 09:46:05.600667504,19.8,74.6,3.636
sn50v3_kropp,2025-09-03 10:06:05.357176979,19.9,74,3.636
sn50v3_kropp,2025-09-03 10:26:05.133237377,19.5,75.7,3.636
sn50v3_kropp,2025-09-03 10:46:04.910540507,19.5,75.3,3.636
sn50v3_kropp,2025-09-03 11:06:04.70694155,19.7,75.1,3.636
sn50v3_kropp,2025-09-03 11:26:04.530489364,20.7,72.5,3.636
sn50v3_kropp,2025-09-03 11:46:04.289825485,20,72.9,3.636
sn50v3_kropp,2025-09-03 12:06:04.083348618,20.4,74.2,3.636
sn50v3_kropp,2025-09-03 12:26:03.816671144,20.9,71.5,3.636
sn50v3_kropp,2025-09-03 12:46:03.602328194,20.7,72.9,3.636
sn50v3_kropp,2025-09-03 13:06:03.342511258,21.4,72.2,3.636
sn50v3_kropp,2025-09-03 13:26:03.146907038,22.1,68.6,3.636
sn50v3_kropp,2025-09-03 13:46:02.93719021,21.2,70.6,3.636
sn50v3_kropp,2025-09-03 14:06:02.778465788,20.6,73.3,3.636
sn50v3_kropp,2025-09-03 14:26:02.474740803,20.4,74.2,3.636
sn50v3_kropp,2025-09-03 14:46:02.249194311,20.3,74.7,3.636
sn50v3_kropp,2025-09-03 15:06:02.04715564,21.1,72.8,3.636
sn50v3_kropp,2025-09-03 15:26:01.827552767,21.2,69.6,3.636
sn50v3_kropp,2025-09-03 15:46:01.591605854,21,71.5,3.636
sn50v3_kropp,2025-09-03 16:06:01.353316939,21.3,69.5,3.636
sn50v3_kropp,2025-09-03 16:26:01.126810931,21.2,69.9,3.636
sn50v3_kropp,2025-09-03 16:46:00.918733962,20.4,72.1,3.636
sn50v3_kropp,2025-09-03 17:06:00.687332827,20.3,71.9,3.636
sn50v3_kropp,2025-09-03 17:26:00.506222247,20.3,72.3,3.636
sn50v3_kropp,2025-09-03 17:46:00.250105216,20,74.7,3.636
sn50v3_kropp,2025-09-03 18:06:00.051370387,20,75.1,3.636
sn50v3_kropp,2025-09-03 18:25:59.825508955,19.9,74.2,3.636
sn50v3_kropp,2025-09-03 18:45:59.615129993,19.5,75.9,3.636
sn50v3_kropp,2025-09-03 19:05:59.567860782,19.4,75.7,3.636
sn50v3_kropp,2025-09-03 19:25:59.151666572,19.4,75.8,3.636
sn50v3_kropp,2025-09-03 19:45:58.925841307,19.1,76.9,3.636
sn50v3_kropp,2025-09-03 20:05:58.697946276,19.2,76.7,3.636
sn50v3_kropp,2025-09-03 20:25:58.589085756,19.4,74.9,3.636
sn50v3_kropp,2025-09-03 20:45:58.286045713,19.2,76.2,3.636
sn50v3_kropp,2025-09-03 21:05:58.049759026,18.7,78.1,3.63
sn50v3_kropp,2025-09-03 21:25:57.886512062,18.3,79.7,3.636
sn50v3_kropp,2025-09-03 21:45:57.630669741,18.5,79.2,3.636
sn50v3_kropp,2025-09-03 22:05:57.34163819,18.5,79.3,3.636
sn50v3_kropp,2025-09-03 22:25:57.144783095,18.5,79,3.636
sn50v3_kropp,2025-09-03 22:45:56.923677443,18.7,78.5,3.63
sn50v3_kropp,2025-09-03 23:05:56.675803802,18.4,79.6,3.63
sn50v3_kropp,2025-09-03 23:25:56.474225347,18.3,80,3.636
sn50v3_kropp,2025-09-03 23:45:56.248735713,18.6,79.3,3.636
sn50v3_kropp,2025-09-04 00:05:56.031396025,18.9,78.5,3.636
sn50v3_kropp,2025-09-04 01:05:55.364394994,18.6,80,3.636
sn50v3_kropp,2025-09-04 01:25:55.170549477,18.4,81.7,3.636
sn50v3_kropp,2025-09-04 01:45:54.930649593,18.1,83.1,3.636
sn50v3_kropp,2025-09-04 02:05:54.692148269,17.8,84.5,3.636
sn50v3_kropp,2025-09-04 02:25:54.488936651,17,87.3,3.636
sn50v3_kropp,2025-09-04 02:45:54.264358896,16.9,88.5,3.636
sn50v3_kropp,2025-09-04 03:05:54.058042096,16.9,88.6,3.636
sn50v3_kropp,2025-09-04 03:25:53.837514853,16.8,89.1,3.636
sn50v3_kropp,2025-09-04 03:45:53.602713651,16.9,89.4,3.636
sn50v3_kropp,2025-09-04 04:05:53.353759141,17.3,88.6,3.636
sn50v3_kropp,2025-09-04 04:25:53.131580051,17.2,89.1,3.636
sn50v3_kropp,2025-09-04 04:45:52.915553268,17.1,90,3.636
sn50v3_kropp,2025-09-04 05:05:52.702468411,17.2,89.8,3.636
sn50v3_kropp,2025-09-04 05:25:52.511088394,17,90.5,3.636
sn50v3_kropp,2025-09-04 06:05:52.068382239,17.5,88.9,3.636
sn50v3_kropp,2025-09-04 06:25:51.888113376,17.9,87.2,3.636
sn50v3_kropp,2025-09-04 06:45:51.784033589,18.5,84.2,3.636
sn50v3_kropp,2025-09-04 07:05:51.411901074,18.8,82.4,3.636
sn50v3_kropp,2025-09-04 07:25:51.176577839,19.2,81.9,3.636
sn50v3_kropp,2025-09-04 07:45:51.095638984,18.9,82.3,3.636
sn50v3_kropp,2025-09-04 08:05:50.68993323,19.1,82.3,3.636
sn50v3_kropp,2025-09-04 08:25:50.48211616,19.4,80.2,3.636
sn50v3_kropp,2025-09-04 08:45:50.276647047,18.6,83.2,3.63
sn50v3_kropp,2025-09-04 09:05:50.03556385,18.8,82,3.636
sn50v3_kropp,2025-09-04 09:25:49.837517461,19.7,80.2,3.636
sn50v3_kropp,2025-09-04 09:45:49.604980614,20.5,76.8,3.636
sn50v3_kropp,2025-09-04 10:05:49.359674687,20.2,77,3.636
sn50v3_kropp,2025-09-04 10:25:49.165407821,20,76.8,3.636
sn50v3_kropp,2025-09-04 10:45:48.930016659,22.1,70.9,3.636
sn50v3_kropp,2025-09-04 11:05:48.694416345,21,71.6,3.636
sn50v3_kropp,2025-09-04 11:25:48.477492108,20.5,74.4,3.636
sn50v3_kropp,2025-09-04 11:45:48.236255397,20.3,74.1,3.636
sn50v3_kropp,2025-09-04 12:05:48.069192674,20.6,73.9,3.636
sn50v3_kropp,2025-09-04 12:25:47.81585912,20.3,75.1,3.636
sn50v3_kropp,2025-09-04 12:45:47.59457496,20.3,72.6,3.636
sn50v3_kropp,2025-09-04 13:05:47.399374538,21.4,69.5,3.636
sn50v3_kropp,2025-09-04 13:25:47.124114648,20.9,70.4,3.636
sn50v3_kropp,2025-09-04 13:45:46.890802654,22.2,66,3.636
sn50v3_kropp,2025-09-04 14:05:46.699850318,20.8,68.7,3.636
sn50v3_kropp,2025-09-04 14:25:46.455306626,20.7,71.4,3.636
sn50v3_kropp,2025-09-04 14:45:46.24783075,20.8,69.5,3.636
sn50v3_kropp,2025-09-04 15:05:46.036365671,21,68.8,3.636
sn50v3_kropp,2025-09-04 15:25:45.812910081,21,67.2,3.636
sn50v3_kropp,2025-09-04 15:45:45.560630811,20.4,73.1,3.636
sn50v3_kropp,2025-09-04 16:05:45.358824989,20.2,74.7,3.636
sn50v3_kropp,2025-09-04 16:25:45.128402635,19.8,77.9,3.636
sn50v3_kropp,2025-09-04 16:45:44.874521956,19.5,80.7,3.636
sn50v3_kropp,2025-09-04 17:05:44.692397524,19.2,84.5,3.636
sn50v3_kropp,2025-09-04 17:25:44.443814722,18.7,86.7,3.636
sn50v3_kropp,2025-09-04 17:45:44.230849824,18.2,87.9,3.636
sn50v3_kropp,2025-09-04 18:05:43.993077542,17.7,88.7,3.636
sn50v3_kropp,2025-09-04 18:25:43.799639013,17.2,88.9,3.636
sn50v3_kropp,2025-09-04 18:45:43.569652854,16.4,89.7,3.636
sn50v3_kropp,2025-09-04 19:05:43.359442652,15.9,90.1,3.636
sn50v3_kropp,2025-09-04 19:25:43.129574352,15.7,90.1,3.636
sn50v3_kropp,2025-09-04 19:45:42.889146673,15.5,90,3.636
sn50v3_kropp,2025-09-04 20:05:42.692278872,15.3,89.9,3.636
sn50v3_kropp,2025-09-04 20:25:42.452815762,15,90.1,3.636
sn50v3_kropp,2025-09-04 20:45:42.224526306,15,90.6,3.63
sn50v3_kropp,2025-09-04 21:05:42.013914613,14.9,90.7,3.636
sn50v3_kropp,2025-09-04 21:25:41.809597152,14.9,90.5,3.636
sn50v3_kropp,2025-09-04 21:45:41.571231773,14.8,90.8,3.636
sn50v3_kropp,2025-09-04 22:05:41.376188005,14.7,90.5,3.636
sn50v3_kropp,2025-09-04 22:25:41.146558497,14.2,90.4,3.636
sn50v3_kropp,2025-09-04 22:45:40.936077022,14.2,91.2,3.636
sn50v3_kropp,2025-09-04 23:05:40.706717618,14.2,91.4,3.636
sn50v3_kropp,2025-09-04 23:25:40.473738244,14.2,91.4,3.63
sn50v3_kropp,2025-09-04 23:45:40.256653442,14.4,91.7,3.636
sn50v3_kropp,2025-09-05 00:05:40.02245349,14.5,91.5,3.636
sn50v3_kropp,2025-09-05 00:25:39.805482668,14.6,91.6,3.636
sn50v3_kropp,2025-09-05 00:45:39.610575601,14.7,91.9,3.636
sn50v3_kropp,2025-09-05 01:05:39.387335111,14.8,92.1,3.636
sn50v3_kropp,2025-09-05 01:25:39.164178789,14.9,92.4,3.636
sn50v3_kropp,2025-09-05 01:45:38.84631751,14.9,92.5,3.636
sn50v3_kropp,2025-09-05 02:05:38.66737804,14.8,92.8,3.636
sn50v3_kropp,2025-09-05 02:25:38.421580599,14.8,94.3,3.636
sn50v3_kropp,2025-09-05 02:45:38.228819047,15.1,94,3.636
sn50v3_kropp,2025-09-05 03:05:38.075191937,15.3,93.2,3.636
sn50v3_kropp,2025-09-05 03:25:37.867338963,15,94.7,3.636
sn50v3_kropp,2025-09-05 03:45:37.577127732,14.9,95.4,3.636
sn50v3_kropp,2025-09-05 04:05:37.352896996,14.9,96.4,3.636
sn50v3_kropp,2025-09-05 04:25:37.215000075,14.9,97.2,3.636
sn50v3_kropp,2025-09-05 04:45:36.920818864,15,97.5,3.636
sn50v3_kropp,2025-09-05 05:05:36.66575119,15.2,97.9,3.636
sn50v3_kropp,2025-09-05 05:25:36.444499858,15.2,98,3.636
sn50v3_kropp,2025-09-05 05:45:36.244459949,15.2,98.1,3.636
sn50v3_kropp,2025-09-05 06:05:36.019046204,15.3,98.2,3.636
sn50v3_kropp,2025-09-05 06:25:35.824924343,15.5,98.2,3.636
sn50v3_kropp,2025-09-05 06:45:35.603939035,15.8,98.1,3.636
sn50v3_kropp,2025-09-05 07:05:35.378108198,16.2,97.9,3.636
sn50v3_kropp,2025-09-05 07:25:35.149716841,16,97.9,3.636
sn50v3_kropp,2025-09-05 07:45:34.975108154,15.9,98.1,3.636
sn50v3_kropp,2025-09-05 08:05:34.754486231,16.1,98,3.636
sn50v3_kropp,2025-09-05 08:25:34.499756706,16.7,97.5,3.636
sn50v3_kropp,2025-09-05 08:45:34.266908888,17.3,97.5,3.636
sn50v3_kropp,2025-09-05 09:05:34.022361432,16.3,96.9,3.636
sn50v3_kropp,2025-09-05 09:25:33.800399361,17.4,95.7,3.636
sn50v3_kropp,2025-09-05 09:45:33.580252956,17.6,94.1,3.636
sn50v3_kropp,2025-09-05 10:05:33.408144335,17.3,94.5,3.636
sn50v3_kropp,2025-09-05 10:25:33.223261437,17.8,91.2,3.636
sn50v3_kropp,2025-09-05 10:45:33.022149903,18.6,88.7,3.636
sn50v3_kropp,2025-09-05 11:05:32.783700517,19.6,86,3.636
sn50v3_kropp,2025-09-05 11:25:32.574059917,19.2,85.9,3.636
sn50v3_kropp,2025-09-05 11:45:32.320272915,19.6,75.4,3.636
sn50v3_kropp,2025-09-05 12:05:32.077360922,20.3,71.6,3.636
sn50v3_kropp,2025-09-05 12:25:31.872246373,19.6,69.2,3.636
sn50v3_kropp,2025-09-05 12:45:31.655012806,19.1,75.7,3.636
sn50v3_kropp,2025-09-05 13:05:31.394206332,19.3,73.3,3.636
sn50v3_kropp,2025-09-05 13:25:31.396833151,19.9,73.4,3.636
sn50v3_kropp,2025-09-05 13:45:30.970850815,21.9,64.1,3.636
sn50v3_kropp,2025-09-05 14:05:31.275464749,23.1,59.8,3.636
sn50v3_kropp,2025-09-05 14:25:30.524099996,19,71.7,3.636
sn50v3_kropp,2025-09-05 14:45:30.285303644,20,70.2,3.636
sn50v3_kropp,2025-09-05 15:05:30.081457936,19.7,70.5,3.636
sn50v3_kropp,2025-09-05 15:25:29.882379209,19.5,71.6,3.636
sn50v3_kropp,2025-09-05 15:45:29.633187004,18.6,75.1,3.636
sn50v3_kropp,2025-09-05 16:05:29.380775987,18.3,74.1,3.636
sn50v3_kropp,2025-09-05 16:25:29.156698848,18.2,73.7,3.636
sn50v3_kropp,2025-09-05 16:45:28.940833296,17.3,75.4,3.636
sn50v3_kropp,2025-09-05 17:05:28.736065365,16.7,78.4,3.636
sn50v3_kropp,2025-09-05 17:25:28.518777585,16.2,81.2,3.636
sn50v3_kropp,2025-09-05 17:45:28.285677436,15.8,84.3,3.636
sn50v3_kropp,2025-09-05 18:05:28.076014289,15.1,86.6,3.636
sn50v3_kropp,2025-09-05 18:25:27.866812163,14.5,88.1,3.636
sn50v3_kropp,2025-09-05 18:45:27.637601151,13.7,89.9,3.636
sn50v3_kropp,2025-09-05 19:05:27.418120741,13.7,90.9,3.636
sn50v3_kropp,2025-09-05 19:45:26.976502143,12.7,92.2,3.636
sn50v3_kropp,2025-09-05 20:05:26.772299142,12.6,93.4,3.636
sn50v3_kropp,2025-09-05 20:25:26.528582667,12.3,93.3,3.636
sn50v3_kropp,2025-09-05 20:45:26.323029724,12.4,92,3.636
sn50v3_kropp,2025-09-05 21:05:26.108820678,12.1,92.9,3.636
sn50v3_kropp,2025-09-05 21:25:25.878333874,12.2,93.6,3.636
sn50v3_kropp,2025-09-05 21:45:25.664667723,12.1,93.8,3.636
sn50v3_kropp,2025-09-05 22:25:25.206031845,11.4,93.8,3.636
sn50v3_kropp,2025-09-05 22:45:24.996695713,11.1,92.8,3.636
sn50v3_kropp,2025-09-05 23:05:24.799608533,10.8,92.7,3.636
sn50v3_kropp,2025-09-05 23:25:24.600210872,10.7,93.7,3.636
sn50v3_kropp,2025-09-05 23:45:24.377120438,10.8,93.6,3.636
sn50v3_kropp,2025-09-06 00:05:24.135539415,10.5,92.5,3.636
sn50v3_kropp,2025-09-06 00:25:23.91856525,10.3,93,3.636
sn50v3_kropp,2025-09-06 00:45:23.72915495,10.2,93.2,3.636
sn50v3_kropp,2025-09-06 01:05:23.482337943,10.1,92.8,3.636
sn50v3_kropp,2025-09-06 01:25:23.289399608,9.9,92.9,3.636
sn50v3_kropp,2025-09-06 01:45:23.086805067,9.9,92.6,3.636
sn50v3_kropp,2025-09-06 02:05:22.820634907,9.9,93.3,3.636
sn50v3_kropp,2025-09-06 02:25:22.660300423,10,92.5,3.636
sn50v3_kropp,2025-09-06 02:45:22.406431083,9.5,91.9,3.636
